PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	BOGGS, SA; PETTERSON, K; DIESSNER, A; FUJIMOTO, N; LEIBOLD, AA								PARTIAL DISCHARGE TESTING OF GAS INSULATED SUBSTATIONS - A DISCUSSION PAPER FROM THE IEEE SUBSTATIONS COMMITTEE WORKING GROUP K4, GIS DIAGNOSTIC METHODS								IEEE TRANSACTIONS ON POWER DELIVERY				7	2			499	506					APR 1992	1992										12							WOS:A1992HK19700006		
J	KOBAYASHI, S; HORIDE, A; TAKAGI, I; HIGAKI, M; TAKAHASHI, G; MORI, E; YAMAGIWA, T								DEVELOPMENT AND FIELD-TEST EVALUATION OF OPTICAL CURRENT AND VOLTAGE TRANSFORMERS FOR GAS INSULATED SWITCHGEAR								IEEE TRANSACTIONS ON POWER DELIVERY				7	2			815	821		10.1109/61.127085			APR 1992	1992										14							WOS:A1992HK19700049		
J	HAMMOND, RF; LYNCH, K								THE USE AND APPLICATION OF GEOGRAPHICAL INFORMATION-SYSTEM TECHNOLOGY IN THE TUBERCULOSIS-INVESTIGATION-UNIT								IRISH VETERINARY JOURNAL				45	4-6			129	130					APR-JUN 1992	1992										0							WOS:A1992JF78400008		
J	GROFFMAN, PM; TIEDJE, JM; MOKMA, DL; SIMKINS, S								REGIONAL SCALE ANALYSIS OF DENITRIFICATION IN NORTH TEMPERATE FOREST SOILS								LANDSCAPE ECOLOGY				7	1			45	53		10.1007/BF02573956			APR 1992	1992										35							WOS:A1992HX80900004		
J	TREITZ, PM; HOWARTH, PJ; GONG, P								APPLICATION OF SATELLITE AND GIS TECHNOLOGIES FOR LAND-COVER AND LAND-USE MAPPING AT THE RURAL-URBAN FRINGE - A CASE-STUDY								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	4			439	448					APR 1992	1992										89							WOS:A1992HM57700004		
J	ROBINSON, GM								GEOGRAPHICAL INFORMATION-SYSTEMS (GIS) AND PLANNING IN SCOTLAND - THE RLUIS PROJECT AND ADVANCES IN GIS								SCOTTISH GEOGRAPHICAL MAGAZINE				108	1			22	28		10.1080/00369229218736838			APR 1992	1992										0							WOS:A1992HW56800004		
B	DOCKRILL, SJ								INTERPRETING SPACE - GIS AND ARCHAEOLOGY - ALLEN,KMS, GREEN,SW, ZUBROW,EBW								ANTIQUITY				66	250			266	268					MAR 1992	1992										0							WOS:A1992HK85000031		
B	DOCKRILL, SJ								GIS APPROACHES TO REGIONAL-ANALYSIS - A CASE-STUDY OF THE ISLAND OF HVAR - GAFFNEY,V, STANCIC,Z								ANTIQUITY				66	250			266	268					MAR 1992	1992										0							WOS:A1992HK85000032		
J	CLARK, GL								GIS - WHAT CRISIS								ENVIRONMENT AND PLANNING A				24	3			321	322					MAR 1992	1992										4							WOS:A1992HP53700002		
J	LEROI, E; ROUZEAU, O; SCANVIC, JY; WEBER, CC; VARGAS, G								REMOTE-SENSING AND GIS TECHNOLOGY IN LANDSLIDE HAZARD MAPPING IN THE COLOMBIAN ANDES								EPISODES				15	1			32	35					MAR 1992	1992										7							WOS:A1992JE44500005		
J	RENGERS, N; SOETERS, R; VANWESTEN, CJ								REMOTE-SENSING AND GIS APPLIED TO MOUNTAIN HAZARD MAPPING								EPISODES				15	1			36	45					MAR 1992	1992										23							WOS:A1992JE44500006		
J	BERHE, D								EXPERIENCES WITH THE APPLICATION OF GIS AND REMOTE-SENSING DATA FOR THE DEVELOPMENT OF COST-EFFICIENT AND ECOLOGICALLY SOUND LAND-USE PLANNING, WITH ETHIOPIA PRESENTED AS AN EXAMPLE								FORSTWISSENSCHAFTLICHES CENTRALBLATT				111	1			1	33		10.1007/BF02741656			MAR 1992	1992										0							WOS:A1992HN55000001		
J	DAVIS, RM; FLORES, PI								IDENTIFYING POTENTIAL POLLUTANT POINT SOURCES IN AN AREA OF HIGH GROUND-WATER CONSUMPTION								GROUND WATER MONITORING AND REMEDIATION				12	2			116	119		10.1111/j.1745-6592.1992.tb00041.x			SPR 1992	1992										4							WOS:A1992HQ36100007		
J	EGENHOFER, MJ								WHY NOT SQL								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	2			71	85		10.1080/02693799208901897			MAR-APR 1992	1992										24							WOS:A1992JA51100001		
J	ASPINALL, R								AN INDUCTIVE MODELING PROCEDURE BASED ON BAYES THEOREM FOR ANALYSIS OF PATTERN IN SPATIAL DATA								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	2			105	121		10.1080/02693799208901899			MAR-APR 1992	1992										73							WOS:A1992JA51100003		
J	CHOU, YH								MANAGEMENT OF WILDFIRES WITH A GEOGRAPHICAL INFORMATION-SYSTEM								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	2			123	140		10.1080/02693799208901900			MAR-APR 1992	1992										45							WOS:A1992JA51100004		
J	WANG, JF; TREITZ, PM; HOWARTH, PJ								ROAD NETWORK DETECTION FROM SPOT IMAGERY FOR UPDATING GEOGRAPHICAL INFORMATION-SYSTEMS IN THE RURAL URBAN FRINGE								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	2			141	157		10.1080/02693799208901901			MAR-APR 1992	1992										36							WOS:A1992JA51100005		
J	LIBERSAT, F								MODULATION OF FLIGHT BY THE GIANT INTERNEURONS OF THE COCKROACH								JOURNAL OF COMPARATIVE PHYSIOLOGY A-SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY				170	3			379	392					MAR 1992	1992										22							WOS:A1992HL09300015		
J	HAITH, DA; REYNOLDS, JE; LANDRE, PT; RICHARD, TL								SLUDGE LOADING RATES FOR FOREST LAND								JOURNAL OF ENVIRONMENTAL ENGINEERING-ASCE				118	2			196	208		10.1061/(ASCE)0733-9372(1992)118:2(196)			MAR-APR 1992	1992										10							WOS:A1992HK62400003		
J	WALSH, SJ								SPATIAL EDUCATION AND INTEGRATED HANDS-ON TRAINING - ESSENTIAL FOUNDATIONS OF GIS INSTRUCTION								JOURNAL OF GEOGRAPHY				91	2			54	61		10.1080/00221349208979079			MAR-APR 1992	1992										21							WOS:A1992HV97200001		
J	KITRON, U; JONES, CJ; BOUSEMAN, JK; NELSON, JA; BAUMGARTNER, DL								SPATIAL-ANALYSIS OF THE DISTRIBUTION OF IXODES-DAMMINI (ACARI, IXODIDAE) ON WHITE-TAILED DEER IN OGLE COUNTY, ILLINOIS								JOURNAL OF MEDICAL ENTOMOLOGY				29	2			259	266		10.1093/jmedent/29.2.259			MAR 1992	1992										64							WOS:A1992HG77200020		
J	ADAMS, TM; VONDEROHE, AP; RUSSELL, JS; CLAPP, JL								INTEGRATING FACILITY DELIVERY THROUGH SPATIAL INFORMATION								JOURNAL OF URBAN PLANNING AND DEVELOPMENT-ASCE				118	1			13	23		10.1061/(ASCE)0733-9488(1992)118:1(13)			MAR 1992	1992										2							WOS:A1992HE75000002		
J	BOWYER, JK								BASIN CHANGES IN JERVIS BAY, NEW-SOUTH-WALES - 1894-1988								MARINE GEOLOGY				105	1-4			211	224		10.1016/0025-3227(92)90189-O			MAR 1992	1992										7							WOS:A1992HQ07300012		
J	NOVAK, K								RECTIFICATION OF DIGITAL IMAGERY								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	3			339	344					MAR 1992	1992										66							WOS:A1992HG14300007		
J	FISHER, PF								1ST EXPERIMENTS IN VIEWSHED UNCERTAINTY - SIMULATING FUZZY VIEWSHEDS								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	3			345	352					MAR 1992	1992										62							WOS:A1992HG14300008		
J	BLAKEMORE, M								CARTOGRAPHY								PROGRESS IN HUMAN GEOGRAPHY				16	1			75	87		10.1177/030913259201600107			MAR 1992	1992										1							WOS:A1992HK55000008		
J	LOMBARD, AT; AUGUST, PV; SIEGFRIED, WR								A PROPOSED GEOGRAPHIC INFORMATION-SYSTEM FOR ASSESSING THE OPTIMAL DISPERSION OF PROTECTED AREAS IN SOUTH-AFRICA								SOUTH AFRICAN JOURNAL OF SCIENCE				88	3			136	140					MAR 1992	1992										11							WOS:A1992HM56900005		
J	SEE, RB; NAFTZ, DL; QUALLS, CL								GIS-ASSISTED REGRESSION-ANALYSIS TO IDENTIFY SOURCES OF SELENIUM IN STREAMS								WATER RESOURCES BULLETIN				28	2			315	330					MAR-APR 1992	1992										6							WOS:A1992JF79700007		
J	SCHOOLMASTER, FA; MARR, PG								GEOGRAPHIC INFORMATION-SYSTEMS AS A TOOL IN WATER-USE DATA MANAGEMENT								WATER RESOURCES BULLETIN				28	2			331	336					MAR-APR 1992	1992										6							WOS:A1992JF79700008		
J	PLUMMER, RW								USING A GEOGRAPHIC INFORMATION-SYSTEM AS A TOOL IN MINERAL EXPLORATION								CIM BULLETIN				85	957			67	71					FEB 1992	1992										1							WOS:A1992HD41100008		
J	MOUTAL, HP; BOWEN, DR; DORF, W								GIS - NEW-YORK PIPE DREAM								CIVIL ENGINEERING				62	2			66	67					FEB 1992	1992										2							WOS:A1992HA26600022		
J	ESSER, G								IMPLICATIONS OF CLIMATE CHANGE FOR PRODUCTION AND DECOMPOSITION IN GRASSLANDS AND CONIFEROUS FORESTS								ECOLOGICAL APPLICATIONS				2	1			47	54		10.2307/1941888			FEB 1992	1992										18							WOS:A1992JM28300005		
J	LIRA, J; MARZOLF, GR; MAROCCHI, A; NAUGLE, B								A PROBABILISTIC MODEL TO STUDY SPATIAL VARIATIONS OF PRIMARY PRODUCTIVITY IN RIVER IMPOUNDMENTS								ECOLOGICAL APPLICATIONS				2	1			86	94		10.2307/1941891			FEB 1992	1992										4							WOS:A1992JM28300008		
J	PACHAURI, AK; PANT, M								LANDSLIDE HAZARD MAPPING BASED ON GEOLOGICAL ATTRIBUTES								ENGINEERING GEOLOGY				32	1-2			81	100		10.1016/0013-7952(92)90020-Y			FEB 1992	1992										165							WOS:A1992HQ09200008		
J	BOLSTAD, PV; LILLESAND, TM								IMPROVED CLASSIFICATION OF FOREST VEGETATION IN NORTHERN WISCONSIN THROUGH A RULE-BASED COMBINATION OF SOILS, TERRAIN, AND LANDSAT THEMATIC MAPPER DATA								FOREST SCIENCE				38	1			5	20					FEB 1992	1992										40							WOS:A1992HF29100001		
J	GARDINER, J								YANKS-A-MILLION (AND A HALF ...) + GIS IN BRITAIN DURING WORLD-WAR-II								HISTORY TODAY				42				5	8					FEB 1992	1992										0							WOS:A1992HD26100004		
J	ZAENGL, WS; LEHMANN, K; ALBIEZ, M								CONVENTIONAL PD MEASUREMENT TECHNIQUES USED FOR COMPLEX HV APPARATUS								IEEE TRANSACTIONS ON ELECTRICAL INSULATION				27	1			15	27		10.1109/14.123437			FEB 1992	1992						VOLTA COLLOQUIUM ON PARTIAL DISCHARGE MEASUREMENT	SEP 04-06, 1990	POLTITECN MILANO; ASSOC ECOLES INT, MILAN SECT	COMO, ITALY	13							WOS:A1992HF19900004		
J	KRANZ, HG; KRUMP, R								PARTIAL DISCHARGE DIAGNOSIS USING STATISTICAL OPTIMIZATION ON A PC-BASED SYSTEM								IEEE TRANSACTIONS ON ELECTRICAL INSULATION				27	1			93	98		10.1109/14.123444			FEB 1992	1992						VOLTA COLLOQUIUM ON PARTIAL DISCHARGE MEASUREMENT	SEP 04-06, 1990	POLTITECN MILANO; ASSOC ECOLES INT, MILAN SECT	COMO, ITALY	36							WOS:A1992HF19900011		
J	BEEK, KJ; VANGILS, HAMJ								GLOBAL AND ENVIRONMENTAL MONITORING - THE CHALLENGE TO EDUCATORS								ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING				47	1			51	58		10.1016/0924-2716(92)90004-S			FEB 1992	1992										1							WOS:A1992HH99400003		
J	KARADI, Z; OOMURA, Y; NISHINO, H; SCOTT, TR; LENARD, L; AOU, S								RESPONSES OF LATERAL HYPOTHALAMIC GLUCOSE-SENSITIVE AND GLUCOSE-INSENSITIVE NEURONS TO CHEMICAL STIMULI IN BEHAVING RHESUS-MONKEYS								JOURNAL OF NEUROPHYSIOLOGY				67	2			389	400					FEB 1992	1992										41							WOS:A1992HE76200013		
J	CHOU, YH								SLOPE-LINE DETECTION IN A VECTOR-BASED GIS								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	2			227	233					FEB 1992	1992										2							WOS:A1992HC44000008		
J	LAM, NSN; QUATTROCHI, DA								ON THE ISSUES OF SCALE, RESOLUTION, AND FRACTAL ANALYSIS IN THE MAPPING SCIENCES								PROFESSIONAL GEOGRAPHER				44	1			88	98		10.1111/j.0033-0124.1992.00088.x			FEB 1992	1992										158							WOS:A1992HG50300015		
J	WERZ, BEJS								THE EXCAVATION OF THE OOSTERLAND IN TABLE BAY - THE 1ST SYSTEMATIC EXERCISE IN MARITIME ARCHAEOLOGY IN SOUTHERN AFRICA								SOUTH AFRICAN JOURNAL OF SCIENCE				88	2			85	89					FEB 1992	1992										7							WOS:A1992HH80200010		
J	RHOADS, AF; THOMPSON, L								INTEGRATING HERBARIUM DATA INTO A GEOGRAPHIC INFORMATION-SYSTEM - REQUIREMENTS FOR SPATIAL-ANALYSIS								TAXON				41	1			43	49		10.2307/1222484			FEB 1992	1992										7							WOS:A1992HG99600005		
J	VANLANEN, HAJ; VANDIEPEN, CA; REINDS, GJ; DEKONING, GHJ; BULENS, JD; BREGT, AK								PHYSICAL LAND EVALUATION METHODS AND GIS TO EXPLORE THE CROP GROWTH-POTENTIAL AND ITS EFFECTS WITHIN THE EUROPEAN COMMUNITIES								AGRICULTURAL SYSTEMS				39	3			307	328		10.1016/0308-521X(92)90102-T			1992	1992										35							WOS:A1992JD71500005		
J	MARCHAND, ME; WINCHELL, R								TRIBAL IMPLEMENTATION OF GEOGRAPHIC-INFORMATION-SYSTEMS (GIS) - A CASE-STUDY OF PLANNING APPLICATIONS WITH THE COLVILLE CONFEDERATE TRIBES								AMERICAN INDIAN CULTURE AND RESEARCH JOURNAL				16	4			175	183		10.17953/aicr.16.4.6127g5776247576n			1992	1992										3							WOS:A1992KG07800008		
J	ARTIOLI, G								THE CRYSTAL-STRUCTURE OF GARRONITE								AMERICAN MINERALOGIST				77	1-2			189	196					JAN-FEB 1992	1992										26							WOS:A1992HE61600022		
J	LIU, W; PHILLIPS, VD; SINGH, D								A SPATIAL MODEL FOR THE ECONOMIC-EVALUATION OF BIOMASS PRODUCTION SYSTEMS								BIOMASS & BIOENERGY				3	5			345	356		10.1016/0961-9534(92)90007-D			1992	1992										15							WOS:A1992KC33300007		
J	PEARSON, SM; WALSH, JM; PICKERING, J								WOOD STORK USE OF WETLAND HABITATS AROUND CUMBERLAND ISLAND, GEORGIA								COLONIAL WATERBIRDS				15	1			33	42		10.2307/1521352			1992	1992										5							WOS:A1992KF12000005		
J	LAPALME, G; ROUSSEAU, JM; CHAPLEAU, S; CORMIER, M; COSSETTE, P; ROY, S								GEOROUTE - A GEOGRAPHIC INFORMATION-SYSTEM FOR TRANSPORTATION APPLICATIONS								COMMUNICATIONS OF THE ACM				35	1			80	88		10.1145/129617.129624			JAN 1992	1992										3							WOS:A1992GX36800008		
J	DING, YM; FOTHERINGHAM, AS								THE INTEGRATION OF SPATIAL-ANALYSIS AND GIS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				16	1			3	19		10.1016/0198-9715(92)90050-2			1992	1992										58							WOS:A1992HG76200001		
J	JOAO, EM; WALSH, SJ								GIS IMPLICATIONS FOR HYDROLOGIC MODELING - SIMULATION OF NONPOINT POLLUTION GENERATED AS A CONSEQUENCE OF WATERSHED DEVELOPMENT SCENARIOS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				16	1			43	63		10.1016/0198-9715(92)90052-S			1992	1992										24							WOS:A1992HG76200003		
J	SUI, DZ								A FUZZY GIS MODELING APPROACH FOR URBAN LAND EVALUATION								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				16	2			101	115		10.1016/0198-9715(92)90022-J			1992	1992										33							WOS:A1992HQ32700002		
J	LOBO, MLC								THE GEO PROJECT - A STRATEGY FOR THE IMPLEMENTATION OF A GEOGRAPHIC INFORMATION-SYSTEM IN HIGHER-EDUCATION								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				16	2			157	163		10.1016/0198-9715(92)90025-M			1992	1992										3							WOS:A1992HQ32700005		
J	[Anonymous]								REPORT OF THE MEETING OF THE IALE-GIS WORKING GROUP - 4, MAY 1991 IN ROSKILDE, DENMARK								EKOLOGIA CSFR				11	1			112	112					1992	1992										0							WOS:A1992HZ78800012		
J	CAMPBELL, H								ORGANIZATIONAL ISSUES AND THE IMPLEMENTATION OF GIS IN MASSACHUSETTS AND VERMONT - SOME LESSONS FOR THE UNITED-KINGDOM								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				19	1			85	95		10.1068/b190085			JAN 1992	1992										3							WOS:A1992HH69000005		
J	NIESSEN, A; VANHORSSEN, P; KOSTER, EA								ALTITUDINAL ZONATION OF SELECTED GEOMORPHOLOGICAL PHENOMENA IN AN ALPINE PERIGLACIAL AREA (ABISKO, NORTHERN SWEDEN)								GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY				74	2-3			183	196		10.2307/521295			1992	1992										10							WOS:A1992LE25400012		
J	TRINH, NG								RISK OF BURN-THROUGH - A QUANTITATIVE ASSESSMENT OF THE CAPABILITY OF GAS-INSULATED EQUIPMENT TO WITHSTAND INTERNAL ARCS								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			225	236		10.1109/61.108912			JAN 1992	1992										3							WOS:A1992GV67600031		
J	BOECK, W; KRUGER, K								ARC MOTION AND BURN THROUGH IN GIS								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			254	261		10.1109/61.108915			JAN 1992	1992										6							WOS:A1992GV67600034		
J	LUNDGAARD, LE; TANGEN, G; SKYBERG, B; FAUGSTAD, K								ACOUSTIC DIAGNOSES OF GIS - FIELD EXPERIENCE AND DEVELOPMENT OF EXPERT SYSTEM								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			287	294		10.1109/61.108920			JAN 1992	1992										13							WOS:A1992GV67600039		
J	SUGIYAMA, S; MORITA, T; HOSOKAWA, T; SEKIYA, Y; MUKAIYAMA, Y; TAKAGI, I; LEE, KS								AN INVESTIGATION OF BREAKDOWN VOLTAGE WITH SMALL ARC CURRENT DUE TO POOR CONTACT IN SF6 GAS								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			332	338		10.1109/61.108926			JAN 1992	1992										2							WOS:A1992GV67600045		
J	KANO, K; KAWABUCHI, Y; UCHIDA, K; YASHIRO, Y; SHIBATA, T								LINE TRAPPED CHARGE DISCHARGING CHARACTERISTIC OF GAS INSULATED MAGNETIC VOLTAGE TRANSFORMER								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			370	375		10.1109/61.108880			JAN 1992	1992						1991 SUMMER MEETING OF THE POWER ENGINEERING SOC OF THE IEEE	JUL 28-AUG 01, 1991	IEEE, POWER ENGN SOC	SAN DIEGO, CA	0							WOS:A1992GV67600050		
J	HAZNADAR, Z; CARSIMAMOVIC, S; MAHMUTCEHAJIC, R								MORE ACCURATE MODELING OF GAS INSULATED SUBSTATION COMPONENTS IN DIGITAL SIMULATIONS OF VERY FAST ELECTROMAGNETIC TRANSIENTS								IEEE TRANSACTIONS ON POWER DELIVERY				7	1			434	441		10.1109/61.108938			JAN 1992	1992										17							WOS:A1992GV67600058		
J	CRAIN, IK								THE EVOLVING TECHNOLOGY FOR ENVIRONMENTAL DECISION-MAKING - TOWARDS THE ENVIRONMENTAL DECISION-SUPPORT SYSTEM								IFIP TRANSACTIONS A-COMPUTER SCIENCE AND TECHNOLOGY				13				605	614					1992	1992										0							WOS:A1992LD44400088		
J	DIN, AM								GLOBAL ENVIRONMENTAL-CHANGE DATA AND MODELING								IFIP TRANSACTIONS A-COMPUTER SCIENCE AND TECHNOLOGY				13				625	634					1992	1992										0							WOS:A1992LD44400090		
J	FURST, J								INTEGRATION OF GIS INTO DECISION-SUPPORT SYSTEMS FOR MANAGEMENT OF GROUND-WATER								IFIP TRANSACTIONS A-COMPUTER SCIENCE AND TECHNOLOGY				13				676	684					1992	1992										0							WOS:A1992LD44400095		
J	BURROUGH, PA								DEVELOPMENT OF INTELLIGENT GEOGRAPHICAL INFORMATION-SYSTEMS								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	1			1	11		10.1080/02693799208901891			JAN-FEB 1992	1992										50							WOS:A1992HU71700001		
B	SADLER, J								INTERPRETING SPACE - GIS AND ARCHAEOLOGY - ALLEN,KMS, GREEN,SW, ZUBROW,EBW								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SYSTEMS				6	1			60	61					JAN-FEB 1992	1992										0							WOS:A1992HU71700008		
J	FOSTER, DR; BOOSE, ER								PATTERNS OF FOREST DAMAGE RESULTING FROM CATASTROPHIC WIND IN CENTRAL NEW-ENGLAND, USA								JOURNAL OF ECOLOGY				80	1			79	98		10.2307/2261065			1992	1992										235							WOS:A1992HY00900008		
J	KEMP, KK; GOODCHILD, FM								EVALUATING A MAJOR INNOVATION IN HIGHER-EDUCATION - THE NCGIA CORE CURRICULUM IN GIS								JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION				16	1			21	35		10.1080/03098269208709163			1992	1992										11							WOS:A1992HU14700003		
J	BROWNE, TJ								THE GREAT DIVIDE - CENTRAL VERSUS DEPARTMENTAL SUPPORT FOR TEACHING GIS .1.								JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION				16	2			225	231		10.1080/03098269208709197			1992	1992										1							WOS:A1992JY80200014		
J	GOLLEDGE, RG								DO PEOPLE UNDERSTAND SPATIAL CONCEPTS - THE CASE OF 1ST-ORDER PRIMITIVES								LECTURE NOTES IN COMPUTER SCIENCE				639				1	21					1992	1992										0							WOS:A1992LF69800002		
J	COUCLELIS, H								PEOPLE MANIPULATE OBJECTS (BUT CULTIVATE FIELDS) - BEYOND THE RASTER-VECTOR DEBATE IN GIS								LECTURE NOTES IN COMPUTER SCIENCE				639				65	77					1992	1992										14							WOS:A1992LF69800004		
J	HOUGH, RR								TIME AND SPACE - AN ECONOMIC-MODEL								LECTURE NOTES IN COMPUTER SCIENCE				639				78	96					1992	1992										0							WOS:A1992LF69800005		
J	PAPADIAS, D; SELLIS, T								SPATIAL REASONING USING SYMBOLIC ARRAYS								LECTURE NOTES IN COMPUTER SCIENCE				639				153	161					1992	1992										2							WOS:A1992LF69800010		
J	LINDHOLM, M; SARJAKOSKI, T								USER MODELS AND INFORMATION-THEORY IN THE DESIGN OF A QUERY INTERFACE FOR GIS								LECTURE NOTES IN COMPUTER SCIENCE				639				328	347					1992	1992										0							WOS:A1992LF69800021		
J	WHIGHAM, PA; MCKAY, RI; DAVIS, JR								MACHINE INDUCTION OF GEOSPATIAL KNOWLEDGE								LECTURE NOTES IN COMPUTER SCIENCE				639				402	417					1992	1992										1							WOS:A1992LF69800025		
J	FRANK, A; CAMPARI, I; FORMENTINI, U								THEORIES AND METHODS OF SPATIOTEMPORAL REASONING IN GEOGRAPHIC SPACE - INTERNATIONAL-CONFERENCE GIS - FROM SPACE TO TERRITORY - THEORIES AND METHODS OF SPATIOTEMPORAL REASONING PISA, ITALY, SEPTEMBER 21-23, 1992 PROCEEDINGS - FOREWORD								LECTURE NOTES IN COMPUTER SCIENCE				639				R5	R6					1992	1992										0							WOS:A1992LF69800001		
J	KRIEGEL, HP; BRINKHOFF, T; SCHNEIDER, R								THE COMBINATION OF SPATIAL ACCESS METHODS AND COMPUTATIONAL GEOMETRY IN GEOGRAPHIC DATABASE-SYSTEMS								LECTURE NOTES IN COMPUTER SCIENCE				594				70	86					1992	1992										0							WOS:A1992LF68700004		
J	POLACIK, S								LOCALIZATION OF THE PLANT WHEN ACCEPTING ENVIRONMENT PROTECTION - EXAMPLE OF NITRA SUGAR FACTORY								LISTY CUKROVARNICKE A REPARSKE				108	1			12	21					1992	1992										0							WOS:A1992JB77200005		
J	RICKETTS, PJ								CURRENT APPROACHES IN GEOGRAPHIC INFORMATION-SYSTEMS FOR COASTAL MANAGEMENT								MARINE POLLUTION BULLETIN				25	1-4			82	87		10.1016/0025-326X(92)90192-9			1992	1992										19							WOS:A1992KC05000020		
J	DOWMAN, IJ; EBNER, H; HEIPKE, C								OVERVIEW OF EUROPEAN DEVELOPMENTS IN DIGITAL PHOTOGRAMMETRIC WORKSTATIONS								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				58	1			51	56					JAN 1992	1992										12							WOS:A1992GX50900003		
J	GLUCK, M								PROSPECTING FOR USER-BASED GIS PROCESSES								PROCEEDINGS OF THE ASIS ANNUAL MEETING				29				242	248					1992	1992						55TH ANNUAL MEETING OF THE AMERICAN SOC FOR INFORMATION SCIENCE	OCT 26-29, 1992	AMER SOC INFORMAT SCI	PITTSBURGH, PA	0							WOS:A1992JV32500033		
J	EVANS, NA								AUTOMATED MONITORING AND INTERACTIVE DATA EVALUATION FOR A GRAVEL AQUIFER IN CENTRAL LONDON								QUARTERLY JOURNAL OF ENGINEERING GEOLOGY				25	4			351	358		10.1144/GSL.QJEG.1992.025.04.09			1992	1992										0							WOS:A1992KL26500009		
J	BREEVELD, AA; EDGAR, ML; SMITH, A; LAPINGTON, JS; THOMAS, PD								A SPAN MCP DETECTOR FOR THE SOHO CORONAL DIAGNOSTIC SPECTROMETER								REVIEW OF SCIENTIFIC INSTRUMENTS				63	1			673	676		10.1063/1.1142687			JAN 1992	1992										7							WOS:A1992GZ62700098		
J	TAN, YR; SHIH, SF								SPOT SATELLITE DATA AND GIS FOR WELL PERMITTING AND MANAGEMENT								SOIL AND CROP SCIENCE SOCIETY OF FLORIDA PROCEEDINGS				51				29	34					1992	1992						51ST ANNUAL MEETING OF SOIL AND CROP SCIENCE SOC OF FLORIDA	SEP 25-27, 1991	SOIL & CROP SCI SOC FLORIDA	ORLANDO, FL	0							WOS:A1992JR11500008		
J	MYHRE, BE; SHIH, SF; STILL, DA								USING REMOTE-SENSING AND GEOGRAPHICAL INFORMATION-SYSTEM IN WATER-QUALITY ASSESSMENT								SOIL AND CROP SCIENCE SOCIETY OF FLORIDA PROCEEDINGS				51				34	38					1992	1992						51ST ANNUAL MEETING OF SOIL AND CROP SCIENCE SOC OF FLORIDA	SEP 25-27, 1991	SOIL & CROP SCI SOC FLORIDA	ORLANDO, FL	0							WOS:A1992JR11500009		
J	PAULSEN, RT; MOOSE, AE; WHITLEDGE, VM								INTERPRETATION OF THE STORET DATA-BASE FOR ATRAZINE IN GROUNDWATER USING A GEOGRAPHIC INFORMATION-SYSTEM								WATER SCIENCE AND TECHNOLOGY				26	9-11			2335	2335					1992	1992										0							WOS:A1992KA66900087		
J	PAIS, RC; MCCOMB, WC; PHILLIPS, J								HABITAT ASSOCIATED WITH HOME RANGES OF FEMALE ODOCOILEUS-VIRGINIANUS (MAMMALIA, CERVIDAE) IN EASTERN KENTUCKY								BRIMLEYANA					17			57	66					DEC 1991	1991										0							WOS:A1991HE18200007		
J	FRANKLIN, J; STEADMAN, DW								THE POTENTIAL FOR CONSERVATION OF POLYNESIAN BIRDS THROUGH HABITAT MAPPING AND SPECIES TRANSLOCATION								CONSERVATION BIOLOGY				5	4			506	521		10.1111/j.1523-1739.1991.tb00358.x			DEC 1991	1991										26							WOS:A1991GW57700014		
